,ID,Cardio_service,MMA_service,Cycling_service,HSI_unlimited,Total_Revenues_Package,Total_Discount_Promo,Duration,Observed,W,Province_Quebec
18770503,9600078497191825,1,0,1,1,107.95,23.0,62.0,False,32.0,1
18472685,9600069158341825,1,1,1,0,172.48000000000002,13.0,432.0,False,402.0,1
21945918,9600161175951825,0,1,1,0,76.48,12.0,201.0,False,171.0,1
131517,9500017080781825,1,1,1,0,0.0,0.0,475.0,True,457.0,0
14902223,9500207811141825,1,0,0,1,103.0,0.0,17.0,False,-13.0,0
10321765,9500133332791825,0,1,1,0,78.49000000000001,40.0,51.0,False,21.0,0
6243616,9500088868691825,0,0,1,0,60.99,0.0,38.0,True,34.0,0
17862576,9600058872731825,1,0,0,1,84.95,10.0,35.0,True,17.0,1
21408435,9600149413011825,1,0,0,0,0.0,0.0,140.0,True,121.0,1
7603370,9500103993801825,1,0,1,0,126.45,0.0,98.0,False,68.0,0
13302431,9500164468131825,0,1,0,0,0.0,0.0,146.0,True,139.0,0
4893037,9500073088241825,1,0,0,1,93.0,35.0,172.0,False,142.0,0
9188221,9500120926371825,1,1,1,1,217.43,18.0,150.0,False,120.0,0
20505482,9600123697371825,1,0,0,1,10.0,0.0,63.0,True,39.0,1
2482454,9500045272511825,1,0,0,1,85.0,0.0,8.0,True,7.0,0
13352209,9500164850191825,0,1,1,0,89.49000000000001,0.0,30.0,True,0.0,0
7763947,9500105367591825,0,1,0,0,0.0,0.0,91.0,True,73.0,0
3860038,9500062635091825,1,0,0,0,74.95,0.0,76.0,False,46.0,0
22758205,9600204132611825,1,0,1,0,0.0,0.0,3.0,True,-12.0,1
17715520,9600055895801825,1,1,1,1,143.94,25.0,21.0,True,1.0,1
15469812,9500229679921825,1,0,1,1,133.5,52.5,10.0,False,-20.0,0
22908007,9600212402911825,1,0,1,0,0.0,0.0,1.0,True,-15.0,1
9369284,9500122889461825,1,1,1,1,174.49,32.0,68.0,False,38.0,0
7951492,9500107542461825,1,0,0,1,100.0,0.0,27.0,True,13.0,0
8437262,9500113205181825,0,1,1,0,113.47999999999999,0.0,138.0,False,108.0,0
18132237,9600063482591825,1,1,1,0,149.99,25.0,335.0,True,326.0,1
6318069,9500089601361825,1,0,0,1,103.0,4.0,54.0,False,24.0,0
21147495,9600141224151825,1,1,1,0,167.93,20.0,343.0,True,330.0,1
10183004,9500131750351825,1,0,1,0,0.0,0.0,57.0,True,29.0,0
17475929,9600052208631825,1,0,1,0,106.94,40.0,406.0,True,402.0,1
15645142,9500242589521825,1,0,0,0,0.0,0.0,4.0,True,-25.0,0
9190233,9500120941041825,1,1,1,1,236.43,0.0,150.0,False,120.0,0
3801787,9500062002611825,1,0,1,1,151.45,32.0,46.0,False,16.0,0
7321394,9500100621941825,0,0,1,0,0.0,0.0,38.0,False,8.0,0
15544448,9500235124821825,0,1,1,0,0.0,0.0,4.0,True,-22.0,0
23231840,9600251459751825,0,0,1,0,25.0,0.0,1.0,False,-29.0,1
7885747,9500106496931825,0,0,1,0,32.5,0.0,68.0,False,38.0,0
18483936,9600069326721825,0,0,1,0,60.49,10.0,432.0,False,402.0,1
21910422,9600157583241825,1,0,1,0,82.95,15.0,18.0,True,8.0,1
19549920,9600099826411825,1,0,1,0,0.0,0.0,22.0,True,2.0,1
1988951,9500040785371825,0,1,1,0,108.49,22.0,104.0,False,74.0,0
17628582,9600053977781825,1,1,1,1,133.99,0.0,68.0,True,58.0,1
13986838,9500181459341825,1,0,0,0,0.0,0.0,23.0,True,-4.0,0
15711068,9500253840211825,0,0,1,0,25.0,0.0,1.0,False,-29.0,0
143491,9500017135081825,1,0,1,0,0.0,0.0,487.0,True,480.0,0
1603303,9500037536431825,1,1,1,0,0.0,20.0,12.0,True,6.0,0
12744553,9500159396851825,1,0,0,0,0.0,0.0,30.0,True,2.0,0
7335832,9500100820771825,1,0,0,0,0.0,0.0,18.0,True,8.0,0
3767056,9500061461261825,1,0,1,1,170.94,0.0,105.0,True,95.0,0
1765773,9500038831191825,1,0,0,1,109.95,0.0,27.0,True,24.0,0
6500966,9500091318511825,1,1,1,1,193.48000000000002,32.0,87.0,False,57.0,0
6814736,9500094670401825,1,1,1,1,217.43,0.0,121.0,False,91.0,0
16757001,9600033355981825,1,1,1,1,189.93,24.0,143.0,False,113.0,1
6987187,9500096754851825,1,0,1,0,0.0,0.0,217.0,True,212.0,0
13553659,9500166803461825,1,0,0,0,0.0,0.0,8.0,True,0.0,0
9891469,9500128828621825,1,0,0,1,114.95,25.0,52.0,False,22.0,0
20085542,9600111710841825,1,1,1,0,152.48000000000002,30.0,164.0,False,134.0,1
4304025,9500067470061825,1,1,1,0,157.43,0.0,90.0,False,60.0,0
6860433,9500095135121825,1,1,1,0,67.99,10.0,108.0,False,78.0,0
1228308,9500031500711825,1,1,1,1,184.49,0.0,135.0,True,133.0,0
8380532,9500112678591825,1,1,1,1,15.0,0.0,259.0,False,229.0,0
13550702,9500166734401825,1,1,1,1,194.49,56.0,30.0,False,0.0,0
7841930,9500106136401825,1,0,1,1,108.0,20.0,47.0,False,17.0,0
14494694,9500194915351825,1,0,0,0,0.0,0.0,10.0,True,-8.0,0
3879375,9500062840591825,1,0,1,0,23.0,0.0,40.0,True,38.0,0
11258454,9500143177681825,0,1,1,0,76.49000000000001,0.0,32.0,False,2.0,0
18303957,9600066359601825,1,0,1,0,0.0,0.0,104.0,True,91.0,1
18845736,9600082554031825,1,0,0,1,0.0,0.0,105.0,True,79.0,1
12447201,9500157142291825,1,0,1,1,187.49,0.0,84.0,True,62.0,0
8398141,9500112800841825,1,0,1,1,123.0,0.0,111.0,False,81.0,0
2856298,9500049375831825,0,0,1,0,77.49,0.0,370.0,True,351.0,0
15287195,9500220875101825,1,1,1,1,177.49,75.0,13.0,False,-17.0,0
9907218,9500128953101825,1,1,1,1,221.49,93.0,361.0,True,359.0,0
23068633,9600223726631825,1,0,0,1,85.0,10.0,12.0,False,-18.0,1
21030296,9600139813401825,1,1,1,1,190.93,45.0,96.0,True,95.0,1
13579455,9500167376251825,1,0,1,1,156.5,32.0,15.0,True,-1.0,0
5299708,9500078259911825,1,1,1,1,206.98000000000002,60.0,148.0,True,144.0,0
15735791,9600016365751825,1,0,1,0,86.94,0.0,58.0,True,45.0,1
20430653,9600120602521825,1,1,1,0,111.44,30.0,105.0,False,75.0,1
5976018,9500085650591825,1,1,1,1,207.49,82.5,163.0,False,133.0,0
15860319,9600019382031825,1,0,0,1,80.0,20.0,42.0,False,12.0,1
12933616,9500160643501825,1,0,1,1,184.44,0.0,318.0,False,288.0,0
22472378,9600186609311825,1,0,1,0,0.0,52.0,0.0,True,-6.0,1
3192382,9500054300671825,1,0,0,1,93.0,8.0,113.0,False,83.0,0
11426419,9500144615581825,1,0,1,0,0.0,0.0,10.0,True,2.0,0
6377839,9500090125311825,1,0,0,0,0.0,0.0,101.0,True,99.0,0
1088109,9500030351811825,0,0,1,0,0.0,0.0,288.0,True,260.0,0
8868156,9500117579411825,1,0,1,1,101.0,0.0,128.0,False,98.0,0
18562559,9600074512921825,1,0,1,1,109.45,33.0,48.0,False,18.0,1
9756400,9500127507471825,0,1,1,0,112.97999999999999,0.0,65.0,False,35.0,0
1767334,9500038846871825,1,0,1,1,162.45,0.0,90.0,False,60.0,0
14766161,9500203480471825,1,1,1,1,177.49,60.0,18.0,False,-12.0,0
23222910,9600247776041825,1,1,1,1,141.99,44.0,3.0,False,-27.0,1
15699569,9500250878631825,1,0,0,1,103.0,33.0,2.0,False,-28.0,0
15125784,9500215489751825,1,0,1,1,143.5,56.5,15.0,False,-15.0,0
1683989,9500038178441825,1,1,1,1,228.43,0.0,279.0,True,249.0,0
22638023,9600196325251825,1,0,1,1,155.95,57.0,21.0,False,-9.0,1
180028,9500017441561825,1,0,1,1,154.5,11.0,100.0,False,70.0,0
2832485,9500049187241825,0,1,1,0,121.47999999999999,0.0,311.0,False,281.0,0
2038879,9500041123511825,0,1,1,0,134.48,30.0,246.0,False,216.0,0
14983406,9500210534891825,1,0,1,1,130.5,43.0,16.0,False,-14.0,0
14828149,9500205500891825,1,1,1,0,167.49,70.0,18.0,False,-12.0,0
1723305,9500038491931825,1,0,1,0,18.0,0.0,135.0,False,105.0,0
22420728,9600183738731825,1,1,0,1,115.99000000000001,18.0,25.0,False,-5.0,1
15608200,9500239355351825,1,0,0,1,103.0,38.0,6.0,False,-24.0,0
367802,9500019704701825,1,0,0,1,100.0,0.0,30.0,True,18.0,0
5468667,9500080078391825,1,1,1,0,0.0,0.0,72.0,True,53.0,0
21946069,9600161176941825,1,0,1,0,81.94,16.0,358.0,False,328.0,1
4460469,9500069886831825,1,0,1,1,149.5,0.0,146.0,False,116.0,0
14917875,9500208308951825,0,0,1,0,0.0,0.0,4.0,True,-13.0,0
7288759,9500099841011825,1,1,1,0,206.43,0.0,388.0,False,358.0,0
17057635,9600036287941825,1,0,1,0,90.0,20.0,126.0,False,96.0,1
22702530,9600200657311825,1,0,1,0,0.0,0.0,1.0,True,-10.0,1
7788323,9500105575991825,1,1,0,1,146.99,61.0,75.0,True,73.0,0
15375962,9500224590651825,1,1,1,1,184.49,63.5,12.0,False,-18.0,0
1580733,9500037337691825,1,0,1,1,135.0,93.0,11.0,True,3.0,0
14790200,9500204282451825,1,0,0,1,103.0,0.0,18.0,False,-12.0,0
14598003,9500198015681825,1,0,0,1,103.0,0.0,21.0,False,-9.0,0
356587,9500019585581825,1,0,1,0,117.95,0.0,57.0,True,55.0,0
19822067,9600107111611825,1,1,0,0,96.44,20.0,179.0,False,149.0,1
18844231,9600082542571825,0,1,1,0,66.98,0.0,81.0,True,80.0,1
21456959,9600150212101825,1,0,1,1,111.95,31.0,127.0,True,114.0,1
3166739,9500054071981825,1,0,0,0,83.0,0.0,174.0,False,144.0,0
23183291,9600240638151825,1,1,1,1,137.94,34.0,6.0,False,-24.0,1
15344398,9500223151011825,1,0,1,1,135.5,7.0,12.0,False,-18.0,0
5436133,9500079771491825,1,1,1,1,190.44,0.0,32.0,True,16.0,0
19572808,9600100116611825,1,0,1,1,0.0,0.0,34.0,False,4.0,1
16066083,9600024235691825,1,0,0,1,67.45,0.0,40.0,False,10.0,1
5610596,9500081245351825,1,1,1,1,201.49,48.0,115.0,False,85.0,0
14860450,9500206504001825,1,0,0,0,0.0,0.0,3.0,True,-13.0,0
14988907,9500210724141825,1,1,1,0,0.0,0.0,3.0,True,-14.0,0
6733802,9500093904241825,1,0,1,1,143.5,0.0,62.0,False,32.0,0
935,9500015937021825,1,0,0,1,90.0,0.0,7.0,True,3.0,0
20745172,9600130752591825,1,1,1,1,162.43,50.0,163.0,False,133.0,1
17600395,9600053412971825,0,1,1,0,57.98,0.0,88.0,False,58.0,1
15627803,9500241111441825,1,1,1,1,234.49,74.5,6.0,False,-24.0,0
1746898,9500038681021825,1,0,0,0,80.0,0.0,79.0,True,60.0,0
15714916,9500255826161825,1,0,0,1,113.0,23.0,0.0,False,-30.0,0
23028641,9600219850281825,1,1,1,1,175.94,60.0,13.0,False,-17.0,1
22739802,9600202987381825,1,0,1,1,110.0,30.0,19.0,False,-11.0,1
14641215,9500199360671825,1,0,0,0,0.0,0.0,14.0,True,-10.0,0
6374501,9500090085051825,1,0,1,1,136.45,0.0,48.0,False,18.0,0
14838260,9500205827691825,1,0,1,1,172.5,0.0,18.0,False,-12.0,0
4685917,9500071773441825,0,0,1,0,77.49,0.0,350.0,False,320.0,0
15702629,9500251563871825,1,0,0,1,113.0,23.0,1.0,False,-29.0,0
21515461,9600150850741825,1,0,1,0,83.94,0.0,363.0,False,333.0,1
15897800,9600020286401825,1,0,1,0,96.94,0.0,211.0,False,181.0,1
13752735,9500174197281825,0,0,1,0,0.0,0.0,28.0,True,-2.0,0
10622430,9500136110131825,0,1,1,0,134.48,0.0,351.0,False,321.0,0
13811354,9500176173701825,1,0,0,0,0.0,0.0,19.0,True,-3.0,0
11547649,9500146034981825,1,1,1,1,213.49,36.0,87.0,False,57.0,0
15579637,9500237375431825,1,0,1,1,113.0,20.0,7.0,False,-23.0,0
2404550,9500044445231825,0,0,1,0,0.0,0.0,176.0,False,146.0,0
19512196,9600099256991825,1,0,1,1,120.0,51.0,36.0,False,6.0,1
5303673,9500078338131825,1,1,1,0,0.0,0.0,97.0,True,68.0,0
13083450,9500161838951825,1,0,0,1,111.95,0.0,198.0,True,182.0,0
494860,9500021527061825,1,0,1,0,0.0,0.0,101.0,True,79.0,0
11954457,9500149771241825,1,0,1,0,152.44,0.0,177.0,False,147.0,0
4278378,9500067179831825,1,0,1,1,187.44,0.0,290.0,False,260.0,0
10768185,9500137264491825,1,1,0,0,0.0,25.0,45.0,True,39.0,0
14468851,9500194064831825,0,0,1,0,0.0,0.0,18.0,True,-8.0,0
5782495,9500083728291825,1,0,1,1,168.49,0.0,60.0,False,30.0,0
12778860,9500159658541825,1,1,1,0,0.0,45.0,157.0,True,150.0,0
13079823,9500161816751825,1,1,0,0,148.94,38.0,213.0,False,183.0,0
3234453,9500055037721825,1,0,1,1,118.0,0.0,119.0,False,89.0,0
3544833,9500058765741825,1,0,1,1,138.45,0.0,52.0,True,22.0,0
7439718,9500102124921825,1,0,0,1,103.0,50.0,11.0,True,6.0,0
11743317,9500148147311825,1,0,0,1,93.0,0.0,104.0,False,74.0,0
17352846,9600050135161825,1,0,1,1,110.94,0.0,98.0,False,68.0,1
20482170,9600121787161825,1,0,1,1,100.0,0.0,157.0,False,127.0,1
14568017,9500197121121825,1,0,1,0,0.0,0.0,6.0,True,-9.0,0
17985224,9600060470591825,1,0,1,0,112.94,30.0,398.0,False,368.0,1
11253018,9500143144011825,1,1,1,1,149.99,76.0,5.0,True,3.0,0
17147298,9600042264731825,1,1,1,1,171.94,0.0,24.0,True,11.0,1
14380693,9500191464511825,1,0,1,1,108.0,0.0,23.0,False,-7.0,0
2144576,9500041891441825,1,1,1,0,179.93,40.0,202.0,True,200.0,0
8110375,9500109179181825,1,1,0,1,182.94,0.0,186.0,False,156.0,0
12172276,9500153117601825,1,0,0,1,89.95,0.0,257.0,False,227.0,0
8984593,9500119231541825,1,1,1,1,236.43,0.0,171.0,False,141.0,0
6629782,9500093144991825,1,0,1,1,160.5,40.0,51.0,False,21.0,0
759605,9500025073541825,1,1,1,0,196.48,46.0,51.0,False,21.0,0
14584278,9500197615561825,1,0,1,1,143.5,0.0,21.0,False,-9.0,0
15689840,9500248818941825,1,0,0,1,103.0,38.0,2.0,False,-28.0,0
10974106,9500139533651825,1,1,0,1,136.99,0.0,191.0,False,161.0,0
7180277,9500098688901825,1,0,0,1,95.0,0.0,28.0,True,7.0,0
9474773,9500123827641825,0,0,1,0,0.0,0.0,39.0,False,9.0,0
21159693,9600141686571825,1,1,1,0,0.0,25.0,93.0,True,86.0,1
10191094,9500131793671825,0,0,1,0,69.49,8.0,379.0,False,349.0,0
10149301,9500131416641825,1,1,1,0,0.0,0.0,371.0,True,358.0,0
23053712,9600222065801825,1,0,1,1,107.95,0.0,12.0,False,-18.0,1
7414051,9500101803351825,0,0,1,0,97.49,0.0,252.0,True,225.0,0
20794489,9600131366551825,0,0,1,0,32.0,0.0,264.0,False,234.0,1
13037097,9500161405641825,1,1,1,0,183.49,56.0,165.0,False,135.0,0
2428606,9500044674741825,1,1,1,1,203.94,0.0,33.0,True,30.0,0
15868520,9600019732671825,1,1,1,0,127.44,30.0,257.0,False,227.0,1
23068829,9600223745371825,1,1,0,1,130.99,38.0,12.0,False,-18.0,1
20411334,9600118793301825,0,0,1,0,23.0,0.0,49.0,False,19.0,1
17563126,9600053070821825,1,0,0,1,75.0,0.0,89.0,False,59.0,1
21733592,9600154448421825,1,0,0,1,80.95,0.0,29.0,True,10.0,1
4296135,9500067353571825,1,1,1,0,0.0,0.0,132.0,True,106.0,0
18919511,9600083101171825,1,1,1,1,140.99,40.0,355.0,False,325.0,1
17604018,9600053441921825,1,0,0,1,85.0,10.0,88.0,False,58.0,1
15818423,9600018232561825,1,0,0,1,85.0,10.0,43.0,False,13.0,1
2278242,9500043344921825,1,0,1,0,113.44,0.0,95.0,False,65.0,0
22812915,9600207548471825,1,0,1,1,110.0,43.0,17.0,False,-13.0,1
23167013,9600237858481825,1,1,1,0,130.94,13.0,7.0,False,-23.0,1
214006,9500017825371825,1,1,1,1,252.48000000000002,70.0,411.0,False,381.0,0
9017815,9500119484251825,1,0,1,0,165.44,0.0,59.0,False,29.0,0
13461201,9500165676751825,1,0,0,0,72.95,0.0,39.0,True,36.0,0
3756985,9500061363821825,0,0,1,0,69.49,0.0,550.0,True,522.0,0
21394421,9600149048201825,1,1,1,1,149.99,36.0,100.0,False,70.0,1
12595694,9500158361701825,1,0,0,0,75.0,0.0,10.0,True,4.0,0
12765402,9500159560931825,1,0,1,1,140.0,101.0,5.0,True,2.0,0
23066946,9600223492811825,1,0,0,1,90.95,15.0,12.0,False,-18.0,1
1763521,9500038812201825,1,0,1,0,0.0,0.0,30.0,True,25.0,0
1439436,9500035752771825,1,0,1,1,170.49,0.0,137.0,False,107.0,0
6425479,9500090665941825,0,0,1,0,69.49,0.0,444.0,False,414.0,0
19404912,9600095810621825,1,0,1,1,110.0,24.0,168.0,False,138.0,1
2628854,9500047189261825,1,0,0,1,103.0,16.0,218.0,False,188.0,0
501426,9500021635211825,1,1,0,1,141.99,12.0,64.0,False,34.0,0
22757167,9600204084441825,1,0,1,0,82.45,20.0,18.0,False,-12.0,1
18892209,9600082938181825,1,1,1,1,136.99,36.0,322.0,False,292.0,1
17605111,9600053447881825,1,1,0,0,101.94,16.0,363.0,False,333.0,1
756387,9500025049711825,0,0,1,0,8.0,0.0,51.0,False,21.0,0
17289020,9600047579981825,0,0,1,0,0.0,0.0,50.0,False,20.0,1
9379423,9500122966261825,1,1,1,0,0.0,0.0,180.0,True,160.0,0
4323615,9500067690911825,1,0,1,1,127.99000000000001,0.0,137.0,False,107.0,0
5406724,9500079467891825,1,0,0,1,103.0,16.0,85.0,False,55.0,0
15023074,9500211828661825,1,1,1,1,177.49,67.5,16.0,False,-14.0,0
19758398,9600103753631825,0,0,1,0,0.0,0.0,48.0,False,18.0,1
22290684,9600177115451825,1,0,0,1,75.0,0.0,11.0,True,-3.0,1
6206895,9500088458811825,1,0,0,1,93.0,0.0,197.0,False,167.0,0
15902134,9600020336321825,0,0,1,0,0.0,10.0,10.0,True,3.0,1
15702270,9500251480041825,1,0,0,1,103.0,38.0,1.0,False,-29.0,0
66124,9500016678291825,0,0,1,0,44.99,0.0,486.0,False,456.0,0
5630621,9500081384771825,0,1,1,0,88.98,0.0,458.0,False,428.0,0
15470585,9500229741051825,1,0,1,1,135.5,61.5,10.0,False,-20.0,0
19129386,9600087006971825,1,1,1,1,169.94,25.0,187.0,True,183.0,1
20477698,9600121699051825,1,0,1,1,100.0,65.0,85.0,True,75.0,1
19812604,9600106925511825,1,0,0,0,0.0,0.0,151.0,True,149.0,1
6678572,9500093505501825,1,0,1,0,0.0,0.0,43.0,True,33.0,0
19816201,9600106947301825,0,0,1,0,21.0,0.0,180.0,False,150.0,1
1643415,9500037844161825,1,1,1,1,193.44,42.0,54.0,False,24.0,0
22618633,9600195020901825,1,0,1,1,96.0,33.0,4.0,True,-8.0,1
14255165,9500188021951825,1,0,0,1,98.0,30.0,21.0,True,-6.0,0
12424751,9500156891811825,1,0,0,1,103.0,25.0,78.0,False,48.0,0
1168609,9500030987831825,0,1,1,0,112.97999999999999,0.0,430.0,False,400.0,0
5840939,9500084258171825,1,0,1,1,151.45,20.0,64.0,False,34.0,0
22664865,9600198092221825,1,0,0,0,0.0,0.0,5.0,True,-9.0,1
3737816,9500061173821825,0,0,1,0,69.49,0.0,463.0,False,433.0,0
6937229,9500096066051825,0,0,1,0,0.0,0.0,117.0,False,87.0,0
19437817,9600096532421825,0,0,1,0,25.0,0.0,20.0,True,15.0,1
22566172,9600191832551825,1,1,1,1,168.99,90.0,11.0,True,-7.0,1
911948,9500027867761825,1,0,1,1,181.44,0.0,218.0,False,188.0,0
1544405,9500037074331825,1,0,1,0,0.0,0.0,488.0,True,468.0,0
18159830,9600064000191825,1,0,0,1,70.0,10.0,128.0,True,124.0,1
2114531,9500041670901825,1,0,0,1,89.95,0.0,232.0,False,202.0,0
12833170,9500160045701825,1,0,1,1,172.49,22.0,144.0,False,114.0,0
2790703,9500048853291825,1,0,1,1,108.0,0.0,53.0,True,49.0,0
2546567,9500046136061825,1,0,0,1,0.0,0.0,30.0,True,22.0,0
1675784,9500038138921825,0,0,1,0,69.49,0.0,435.0,False,405.0,0
4230540,9500066800741825,1,1,1,1,248.43,56.0,324.0,False,294.0,0
13697071,9500171002111825,0,1,1,0,0.0,0.0,6.0,True,-3.0,0
23125614,9600230992161825,1,0,1,1,123.95,47.0,10.0,False,-20.0,1
20053263,9600110982121825,0,1,1,0,100.98,8.0,199.0,False,169.0,1
4650293,9500071558521825,1,0,0,1,95.0,0.0,18.0,True,4.0,0
11172047,9500142085121825,1,1,1,0,200.43,26.0,122.0,False,92.0,0
1204954,9500031310971825,1,0,1,1,162.49,0.0,163.0,False,133.0,0
3076799,9500052154921825,1,0,1,1,170.49,28.0,83.0,False,53.0,0
16671857,9600032535101825,1,0,1,1,115.95,12.0,52.0,False,22.0,1
18588839,9600074954971825,1,1,1,1,153.93,0.0,368.0,False,338.0,1
20962522,9600137646701825,1,0,1,1,105.0,20.0,90.0,False,60.0,1
14905298,9500207898361825,1,1,1,1,186.49,79.5,3.0,True,-13.0,0
13911096,9500179594181825,1,0,1,1,144.5,43.0,11.0,True,-3.0,0
13361436,9500164916031825,0,1,1,0,114.47999999999999,0.0,73.0,False,43.0,0
16529893,9600029942211825,1,0,1,0,116.94,0.0,351.0,False,321.0,1
20531858,9600124555851825,1,1,1,1,170.48000000000002,35.0,119.0,False,89.0,1
5664779,9500081629151825,1,1,1,0,181.49,50.0,184.0,False,154.0,0
4012076,9500064329891825,0,0,1,0,0.0,0.0,230.0,True,214.0,0
5270116,9500077885201825,0,0,1,0,69.49,0.0,189.0,False,159.0,0
1224747,9500031474401825,1,0,1,1,172.5,17.5,36.0,True,19.0,0
5033808,9500074641061825,1,1,0,1,154.99,30.0,64.0,False,34.0,0
23094594,9600226325461825,0,0,1,0,23.0,15.0,2.0,True,-19.0,1
19090730,9600086493991825,1,1,0,1,114.94,0.0,213.0,True,186.0,1
2096038,9500041522251825,0,0,1,0,77.49,0.0,219.0,False,189.0,0
23049116,9600221681521825,1,0,1,1,115.0,36.0,13.0,False,-17.0,1
15711322,9500253943841825,1,0,0,1,103.0,23.0,0.0,False,-30.0,0
23024270,9600219539501825,1,0,1,1,105.0,56.0,12.0,True,-17.0,1
23232760,9600251973231825,1,0,0,1,10.0,0.0,1.0,False,-29.0,1
21782169,9600155028051825,1,1,1,1,164.43,14.95,271.0,False,241.0,1
4113821,9500065153871825,1,1,1,1,200.49,0.0,35.0,False,5.0,0
3719588,9500060979491825,0,0,1,0,44.99,0.0,471.0,True,449.0,0
23069039,9600223773321825,1,0,1,1,106.0,0.0,12.0,False,-18.0,1
6790420,9500094412011825,1,1,1,0,130.44,0.0,20.0,True,4.0,0
22974444,9600216257801825,1,1,1,1,134.44,25.5,14.0,False,-16.0,1
19110537,9600086795521825,0,1,1,0,70.99000000000001,23.0,324.0,False,294.0,1
7010238,9500096947671825,0,0,1,0,44.99,0.0,336.0,False,306.0,0
15255260,9500219636201825,1,0,1,1,133.5,56.5,13.0,False,-17.0,0
5424746,9500079635601825,1,1,1,0,203.43,48.0,140.0,False,110.0,0
6177183,9500088096551825,1,0,1,1,105.95,36.0,288.0,False,258.0,0
1068888,9500030203241825,1,0,1,1,144.45,0.0,609.0,False,579.0,0
15977246,9600021958451825,0,0,1,0,56.49,10.0,254.0,False,224.0,1
15411656,9500226373301825,1,1,0,1,146.99,47.0,11.0,False,-19.0,0
2943690,9500050241181825,1,0,1,1,154.95,16.0,51.0,False,21.0,0
16289124,9600027545341825,1,1,1,0,109.93,0.0,363.0,False,333.0,1
19340915,9600092500561825,1,0,1,0,0.0,0.0,146.0,True,131.0,1
2348824,9500043915751825,0,0,1,0,18.0,0.0,63.0,True,53.0,0
15538145,9500234787751825,0,0,1,0,25.0,0.0,9.0,False,-21.0,0
1829602,9500039320071825,1,1,1,1,196.99,211.99,5.0,True,1.0,0
15067423,9500213489211825,1,1,0,1,146.99,36.0,15.0,False,-15.0,0
15669467,9500245465211825,1,0,0,1,103.0,28.0,4.0,False,-26.0,0
13171832,9500162913001825,1,0,0,1,98.0,0.0,75.0,False,45.0,0
884390,9500026955221825,1,1,1,1,203.49,0.0,342.0,False,312.0,0
7706939,9500104861531825,1,0,1,1,151.45,32.0,290.0,False,260.0,0
2739933,9500048180721825,1,1,1,0,0.0,0.0,63.0,True,49.0,0
15479160,9500230387511825,1,0,1,1,145.5,74.5,10.0,False,-20.0,0
3532815,9500058582421825,1,0,1,0,144.44,0.0,53.0,False,23.0,0
4716774,9500071975321825,1,0,1,0,0.0,0.0,330.0,True,321.0,0
15947759,9600021234411825,1,1,1,1,179.99,112.99000000000001,228.0,True,222.0,1
17685952,9600055380411825,1,0,0,1,75.0,0.0,53.0,False,23.0,1
7962018,9500107622151825,1,0,1,1,122.45,0.0,38.0,False,8.0,0
18580983,9600074799471825,1,1,1,1,145.99,45.0,223.0,True,193.0,1
18708104,9600076896361825,1,1,1,0,149.93,22.0,363.0,False,333.0,1
297691,9500018825431825,1,1,1,1,206.44,48.0,84.0,False,54.0,0
18642303,9600075810311825,1,1,1,1,191.93,30.0,195.0,False,165.0,1
8837030,9500117178381825,0,0,1,0,60.99,0.0,172.0,True,164.0,0
3178180,9500054191691825,1,0,1,1,114.95,0.0,62.0,False,32.0,0
10811356,9500137739201825,1,1,0,0,0.0,0.0,44.0,True,36.0,0
11260245,9500143187661825,1,0,1,1,130.0,86.0,5.0,True,2.0,0
16387844,9600028508451825,0,1,1,0,71.98,0.0,348.0,True,334.0,1
4110074,9500065130361825,0,1,1,0,76.49000000000001,12.0,35.0,False,5.0,0
20106612,9600111965521825,0,1,1,0,60.99,12.0,397.0,False,367.0,1
550435,9500022256761825,1,0,0,0,65.95,0.0,124.0,False,94.0,0
6307951,9500089503921825,1,0,0,0,0.0,0.0,47.0,True,19.0,0
1733150,9500038557291825,0,1,1,0,113.47999999999999,0.0,171.0,False,141.0,0
9817975,9500128235511825,0,0,1,0,59.99,0.0,62.0,True,58.0,0
13501918,9500165979041825,1,0,1,1,162.49,0.0,313.0,False,283.0,0
3727304,9500061065671825,1,1,1,0,0.0,0.0,108.0,True,98.0,0
631933,9500023370181825,0,0,1,0,77.49,0.0,485.0,False,455.0,0
1642292,9500037833351825,1,1,1,1,164.94,0.0,28.0,True,25.0,0
15070581,9500213606451825,0,0,1,0,53.5,0.0,15.0,False,-15.0,0
16989375,9600035628371825,1,0,1,1,119.95,0.0,53.0,True,45.0,1
2429028,9500044677221825,1,0,0,1,113.0,0.0,59.0,False,29.0,0
14873829,9500206832861825,1,1,1,1,197.49,50.0,17.0,False,-13.0,0
8787591,9500116694841825,1,1,1,1,206.48000000000002,0.0,114.0,False,84.0,0
6162909,9500087942381825,0,0,1,0,0.0,0.0,408.0,True,387.0,0
3957543,9500063745791825,1,1,1,1,190.48000000000002,0.0,60.0,True,46.0,0
3968813,9500063884881825,1,1,1,1,240.48,56.0,76.0,False,46.0,0
21622544,9600151732431825,1,1,0,1,127.44,0.0,262.0,True,240.0,1
14032616,9500182505101825,1,1,0,1,136.99,38.0,26.0,False,-4.0,0
5635088,9500081415391825,1,1,0,1,180.99,0.0,115.0,False,85.0,0
15357955,9500223887851825,1,0,0,1,103.0,45.0,12.0,False,-18.0,0
16829753,9600034096661825,1,0,1,0,81.45,24.0,217.0,False,187.0,1
